time,temperature_2m (Â°C),relativehumidity_2m (%),rain (mm),snowfall (cm),weathercode (wmo code),windspeed_10m (km/h),winddirection_10m (Â°)
2022-10-18T13:00,17.2,63,0.00,0.00,0,10.8,358
2022-10-18T14:00,17.3,62,0.00,0.00,0,11.9,2
2022-10-18T15:00,16.9,64,0.00,0.00,1,13.4,8
2022-10-18T16:00,15.9,71,0.00,0.00,1,11.6,7
2022-10-18T17:00,14.1,78,0.00,0.00,1,12.7,7
2022-10-18T18:00,12.9,84,0.00,0.00,1,13.8,9
2022-10-18T19:00,12.1,83,0.00,0.00,2,13.8,7
2022-10-18T20:00,11.8,85,0.00,0.00,3,14.1,4
2022-10-18T21:00,11.7,86,0.00,0.00,3,15.6,8
2022-10-18T22:00,11.7,86,0.00,0.00,3,17.7,12
2022-10-18T23:00,11.8,86,0.00,0.00,3,18.5,8
2022-10-19T00:00,11.6,88,0.00,0.00,2,17.7,6
2022-10-19T01:00,11.7,88,0.00,0.00,1,18.0,1
2022-10-19T02:00,11.7,88,0.00,0.00,1,18.7,360
2022-10-19T03:00,11.9,86,0.00,0.00,0,19.5,2
2022-10-19T04:00,11.8,86,0.00,0.00,1,20.5,3
2022-10-19T05:00,11.8,88,0.40,0.00,51,21.6,4
2022-10-19T06:00,11.8,89,0.00,0.00,3,22.8,5
2022-10-19T07:00,12.2,87,0.00,0.00,3,23.4,4
2022-10-19T08:00,12.9,85,0.00,0.00,3,23.0,360
2022-10-19T09:00,13.5,83,0.00,0.00,3,23.8,2
2022-10-19T10:00,14.5,79,0.00,0.00,2,21.1,9
2022-10-19T11:00,15.0,77,0.00,0.00,3,23.3,8
2022-10-19T12:00,15.6,75,0.00,0.00,1,25.2,9
2022-10-19T13:00,16.0,74,0.00,0.00,1,25.4,7
2022-10-19T14:00,15.7,75,0.00,0.00,1,25.9,2
2022-10-19T15:00,15.4,75,0.00,0.00,1,25.4,7
2022-10-19T16:00,14.7,79,0.00,0.00,1,23.2,6
2022-10-19T17:00,14.2,82,0.00,0.00,2,23.4,2
2022-10-19T18:00,14.1,86,0.10,0.00,51,25.9,2
2022-10-19T19:00,13.6,90,0.00,0.00,2,24.0,351
2022-10-19T20:00,14.2,91,0.00,0.00,2,19.8,341
2022-10-19T21:00,14.4,92,0.00,0.00,2,17.9,341
2022-10-19T22:00,14.7,93,0.20,0.00,51,15.7,349
2022-10-19T23:00,14.7,94,0.00,0.00,3,18.3,324
2022-10-20T00:00,14.7,95,0.00,0.00,3,9.8,352
2022-10-20T01:00,14.7,96,0.00,0.00,3,12.4,343
2022-10-20T02:00,14.5,96,0.00,0.00,2,14.7,335
2022-10-20T03:00,14.2,97,0.00,0.00,3,10.6,325
2022-10-20T04:00,13.7,98,0.00,0.00,3,6.9,309
2022-10-20T05:00,13.4,98,0.00,0.00,3,6.0,303
2022-10-20T06:00,13.5,99,0.40,0.00,51,12.7,285
2022-10-20T07:00,14.5,99,4.80,0.00,63,17.0,265
2022-10-20T08:00,14.7,99,3.80,0.00,63,14.8,219
2022-10-20T09:00,14.8,99,6.00,0.00,63,13.7,182
2022-10-20T10:00,14.8,93,9.80,0.00,65,12.6,193
2022-10-20T11:00,13.9,86,4.70,0.00,63,8.6,68
2022-10-20T12:00,13.7,86,0.60,0.00,53,3.5,294
2022-10-20T13:00,15.0,78,0.00,0.00,3,11.4,252
2022-10-20T14:00,16.1,70,0.00,0.00,3,5.5,247
2022-10-20T15:00,16.3,68,0.00,0.00,3,10.4,236
2022-10-20T16:00,15.6,72,0.00,0.00,2,8.4,211
2022-10-20T17:00,14.5,78,0.00,0.00,2,9.9,237
2022-10-20T18:00,13.7,85,0.00,0.00,2,11.0,232
2022-10-20T19:00,12.7,96,0.20,0.00,51,7.4,247
2022-10-20T20:00,12.6,97,0.00,0.00,0,8.8,289
2022-10-20T21:00,11.4,99,0.00,0.00,0,14.3,298
2022-10-20T22:00,11.2,99,0.00,0.00,2,8.9,297
2022-10-20T23:00,10.7,99,0.00,0.00,3,8.1,339
2022-10-21T00:00,12.0,98,0.00,0.00,3,11.4,325
2022-10-21T01:00,10.2,100,0.00,0.00,3,9.7,329
2022-10-21T02:00,10.4,99,0.00,0.00,3,12.6,329
2022-10-21T03:00,11.2,99,0.00,0.00,3,10.7,312
2022-10-21T04:00,11.8,99,0.00,0.00,3,12.9,293
2022-10-21T05:00,12.8,99,0.00,0.00,3,14.2,294
2022-10-21T06:00,13.8,99,0.00,0.00,3,13.5,295
2022-10-21T07:00,14.6,93,0.10,0.00,51,14.2,286
2022-10-21T08:00,15.1,91,0.00,0.00,2,15.8,282
2022-10-21T09:00,15.6,86,0.80,0.00,53,22.2,262
2022-10-21T10:00,16.2,82,0.60,0.00,53,18.8,274
2022-10-21T11:00,15.9,82,1.00,0.00,53,22.1,263
2022-10-21T12:00,16.4,82,0.10,0.00,51,22.7,266
2022-10-21T13:00,16.4,82,0.00,0.00,2,21.4,278
2022-10-21T14:00,17.4,76,0.10,0.00,51,30.6,267
2022-10-21T15:00,17.5,73,0.00,0.00,3,25.6,266
2022-10-21T16:00,17.1,71,0.10,0.00,51,24.9,272
2022-10-21T17:00,16.4,72,0.00,0.00,3,28.2,275
2022-10-21T18:00,15.8,76,0.00,0.00,3,30.0,265
2022-10-21T19:00,14.8,85,0.20,0.00,51,28.7,258
2022-10-21T20:00,14.7,84,0.10,0.00,51,29.7,256
2022-10-21T21:00,14.6,84,0.10,0.00,51,28.5,257
2022-10-21T22:00,14.4,87,0.20,0.00,51,22.1,263
2022-10-21T23:00,14.3,89,0.00,0.00,3,18.9,252
2022-10-22T00:00,14.3,90,0.00,0.00,1,17.7,241
2022-10-22T01:00,14.0,91,0.00,0.00,2,18.6,227
2022-10-22T02:00,13.7,92,0.00,0.00,3,18.2,219
2022-10-22T03:00,13.7,92,0.00,0.00,2,17.7,219
2022-10-22T04:00,13.7,91,0.00,0.00,1,16.1,219
2022-10-22T05:00,13.3,90,0.00,0.00,0,13.5,222
2022-10-22T06:00,12.5,91,0.00,0.00,0,14.3,221
2022-10-22T07:00,11.7,93,0.00,0.00,0,14.3,221
2022-10-22T08:00,12.2,92,0.00,0.00,1,13.3,229
2022-10-22T09:00,13.4,88,0.00,0.00,0,12.9,234
2022-10-22T10:00,14.5,84,0.00,0.00,2,17.7,231
2022-10-22T11:00,15.6,79,0.00,0.00,2,17.6,235
2022-10-22T12:00,16.9,72,0.00,0.00,3,18.6,234
2022-10-22T13:00,17.5,68,0.00,0.00,3,17.4,232
2022-10-22T14:00,17.3,69,0.00,0.00,3,14.3,242
2022-10-22T15:00,16.7,73,0.00,0.00,3,13.6,253
2022-10-22T16:00,16.1,78,0.00,0.00,3,11.9,270
2022-10-22T17:00,15.2,84,0.00,0.00,2,10.7,290
2022-10-22T18:00,14.7,88,0.00,0.00,2,11.6,292
2022-10-22T19:00,13.9,93,0.00,0.00,3,13.3,289
2022-10-22T20:00,13.9,94,0.10,0.00,51,12.7,285
2022-10-22T21:00,13.9,94,0.70,0.00,53,10.9,287
2022-10-22T22:00,13.7,94,0.10,0.00,51,12.5,311
2022-10-22T23:00,13.5,95,0.00,0.00,2,10.2,309
2022-10-23T00:00,13.4,95,0.00,0.00,1,10.5,308
2022-10-23T01:00,13.4,95,0.00,0.00,1,9.5,323
2022-10-23T02:00,13.7,95,0.00,0.00,1,10.8,330
2022-10-23T03:00,13.8,95,0.20,0.00,51,14.2,333
2022-10-23T04:00,14.1,95,1.50,0.00,61,16.1,344
2022-10-23T05:00,14.3,95,1.00,0.00,53,16.3,335
2022-10-23T06:00,14.3,94,2.10,0.00,61,17.2,327
2022-10-23T07:00,14.9,90,3.10,0.00,63,17.3,324
2022-10-23T08:00,15.2,91,1.90,0.00,61,15.8,315
2022-10-23T09:00,15.5,92,3.00,0.00,63,15.0,294
2022-10-23T10:00,15.6,93,1.90,0.00,61,10.3,335
2022-10-23T11:00,15.8,94,0.80,0.00,53,13.0,312
2022-10-23T12:00,16.5,90,0.00,0.00,2,10.6,288
2022-10-23T13:00,17.8,79,0.00,0.00,1,7.6,315
2022-10-23T14:00,17.5,78,0.00,0.00,2,13.2,299
2022-10-23T15:00,16.6,83,0.10,0.00,51,16.4,296
2022-10-23T16:00,15.5,87,0.20,0.00,51,15.5,282
2022-10-23T17:00,14.7,91,0.70,0.00,53,16.2,270
2022-10-23T18:00,14.9,89,0.40,0.00,51,19.3,256
2022-10-23T19:00,14.9,89,2.10,0.00,61,20.8,242
2022-10-23T20:00,14.5,86,0.00,0.00,2,16.9,270
2022-10-23T21:00,14.1,87,0.80,0.00,53,19.5,289
2022-10-23T22:00,14.1,88,0.10,0.00,51,20.2,251
2022-10-23T23:00,14.2,87,0.00,0.00,3,19.8,258
2022-10-24T00:00,14.2,87,0.00,0.00,2,23.6,262
2022-10-24T01:00,14.0,87,0.10,0.00,51,23.4,247
2022-10-24T02:00,13.8,89,0.10,0.00,51,24.5,221
2022-10-24T03:00,13.6,91,0.00,0.00,3,27.9,202
2022-10-24T04:00,13.2,91,0.00,0.00,1,23.7,204
2022-10-24T05:00,13.0,90,0.00,0.00,0,21.6,210
2022-10-24T06:00,12.4,92,0.00,0.00,3,20.4,216
2022-10-24T07:00,11.9,92,0.00,0.00,2,19.2,218
2022-10-24T08:00,12.6,90,0.00,0.00,1,18.2,218
2022-10-24T09:00,13.4,87,0.00,0.00,2,19.6,216
2022-10-24T10:00,14.6,78,0.00,0.00,2,19.8,217
2022-10-24T11:00,15.5,71,0.00,0.00,2,20.2,219
2022-10-24T12:00,16.4,66,0.00,0.00,1,20.1,224
2022-10-24T13:00,16.9,64,0.00,0.00,2,22.1,226
2022-10-24T14:00,16.6,68,0.00,0.00,1,21.4,228
2022-10-24T15:00,16.5,69,0.00,0.00,1,17.5,233
2022-10-24T16:00,15.9,71,0.00,0.00,1,17.2,233
2022-10-24T17:00,14.9,75,0.00,0.00,2,16.6,228
2022-10-24T18:00,14.1,79,0.00,0.00,0,14.5,226
2022-10-24T19:00,13.1,83,0.00,0.00,1,15.8,221
2022-10-24T20:00,12.7,85,0.00,0.00,2,16.1,219
2022-10-24T21:00,12.5,86,0.00,0.00,2,16.1,220
2022-10-24T22:00,12.4,88,0.00,0.00,1,16.5,224
2022-10-24T23:00,11.9,91,0.00,0.00,1,16.6,221
2022-10-25T00:00,11.7,93,0.00,0.00,1,17.4,220
2022-10-25T01:00,11.6,93,0.00,0.00,1,16.4,220
2022-10-25T02:00,11.4,94,0.00,0.00,1,16.1,220
2022-10-25T03:00,11.3,95,0.00,0.00,1,14.8,225
2022-10-25T04:00,11.2,95,0.00,0.00,0,14.3,229
2022-10-25T05:00,11.0,95,0.00,0.00,0,12.5,231
2022-10-25T06:00,10.6,96,0.00,0.00,0,12.7,235
2022-10-25T07:00,10.7,93,0.00,0.00,1,11.0,238
2022-10-25T08:00,11.5,93,0.00,0.00,1,11.2,249
2022-10-25T09:00,13.5,87,0.00,0.00,1,11.6,254
2022-10-25T10:00,15.2,80,0.00,0.00,2,13.7,240
2022-10-25T11:00,16.2,73,0.00,0.00,3,15.5,239
2022-10-25T12:00,16.7,70,0.10,0.00,51,14.7,245
2022-10-25T13:00,16.7,71,0.00,0.00,3,15.9,252
2022-10-25T14:00,16.6,72,0.00,0.00,3,16.4,261
2022-10-25T15:00,16.3,74,0.00,0.00,2,14.0,269
2022-10-25T16:00,15.4,79,0.00,0.00,1,12.7,285
2022-10-25T17:00,14.1,85,0.00,0.00,2,13.0,294
2022-10-25T18:00,13.1,89,0.00,0.00,2,13.8,309
2022-10-25T19:00,13.4,89,0.00,0.00,1,16.0,316
2022-10-25T20:00,13.8,88,0.00,0.00,1,17.1,311
2022-10-25T21:00,14.4,85,0.00,0.00,1,18.2,309
2022-10-25T22:00,15.2,83,0.10,0.00,51,17.7,308
2022-10-25T23:00,15.4,83,0.20,0.00,51,17.5,307
2022-10-26T00:00,15.5,84,0.30,0.00,51,18.4,296
2022-10-26T01:00,15.2,87,0.30,0.00,51,20.0,296
2022-10-26T02:00,15.1,88,0.10,0.00,51,20.1,279
2022-10-26T03:00,15.0,90,0.00,0.00,3,20.5,267
2022-10-26T04:00,15.1,90,0.00,0.00,3,21.3,254
2022-10-26T05:00,15.5,89,0.00,0.00,3,21.6,244
2022-10-26T06:00,14.8,91,0.00,0.00,2,21.6,242
2022-10-26T07:00,15.3,93,0.00,0.00,3,21.5,249
2022-10-26T08:00,15.7,92,0.00,0.00,3,23.8,250
2022-10-26T09:00,16.6,88,0.10,0.00,51,26.8,246
2022-10-26T10:00,17.5,84,0.00,0.00,2,25.8,251
2022-10-26T11:00,18.1,80,0.10,0.00,51,28.0,238
2022-10-26T12:00,18.3,76,0.10,0.00,51,27.6,234
2022-10-26T13:00,18.4,71,0.00,0.00,2,28.1,234
2022-10-26T14:00,18.3,69,0.00,0.00,1,25.1,232
2022-10-26T15:00,18.0,70,0.00,0.00,0,23.1,236
2022-10-26T16:00,17.0,73,0.00,0.00,0,23.6,232
2022-10-26T17:00,16.1,77,0.00,0.00,1,20.6,234
2022-10-26T18:00,15.3,81,0.00,0.00,1,18.5,241
2022-10-26T19:00,14.9,82,0.00,0.00,0,16.1,250
2022-10-26T20:00,14.4,87,0.00,0.00,1,14.5,256
2022-10-26T21:00,13.9,91,0.00,0.00,1,12.8,260
2022-10-26T22:00,13.7,93,0.00,0.00,1,10.9,276
2022-10-26T23:00,13.6,94,0.00,0.00,1,11.3,277
2022-10-27T00:00,13.4,95,0.00,0.00,1,10.5,286
2022-10-27T01:00,13.5,95,0.00,0.00,2,9.2,296
2022-10-27T02:00,13.6,96,0.00,0.00,2,9.3,298
2022-10-27T03:00,13.7,96,0.00,0.00,1,11.8,310
2022-10-27T04:00,13.8,96,0.00,0.00,2,13.5,304
2022-10-27T05:00,14.1,94,0.00,0.00,2,13.6,310
2022-10-27T06:00,14.2,92,0.00,0.00,3,15.0,291
2022-10-27T07:00,15.3,92,0.40,0.00,51,17.0,291
2022-10-27T08:00,15.9,91,0.50,0.00,53,18.2,278
2022-10-27T09:00,16.3,91,0.40,0.00,51,19.8,268
2022-10-27T10:00,16.9,90,0.30,0.00,51,13.4,262
2022-10-27T11:00,18.3,87,0.00,0.00,1,15.5,257
2022-10-27T12:00,19.7,80,0.10,0.00,51,19.2,247
2022-10-27T13:00,20.1,76,0.00,0.00,2,24.3,238
2022-10-27T14:00,20.1,75,0.00,0.00,2,21.0,235
2022-10-27T15:00,19.8,77,0.00,0.00,1,16.3,252
2022-10-27T16:00,18.9,80,0.00,0.00,0,14.5,264
2022-10-27T17:00,17.9,84,0.00,0.00,0,11.9,270
2022-10-27T18:00,17.1,87,0.00,0.00,2,11.9,272
2022-10-27T19:00,16.9,87,0.00,0.00,3,13.7,273
2022-10-27T20:00,16.8,89,0.00,0.00,2,12.2,272
2022-10-27T21:00,16.8,89,0.00,0.00,1,9.4,274
2022-10-27T22:00,16.4,91,0.00,0.00,2,14.5,264
2022-10-27T23:00,16.1,93,0.00,0.00,1,12.6,270
2022-10-28T00:00,15.9,95,0.00,0.00,1,10.6,280
2022-10-28T01:00,15.6,96,0.00,0.00,2,10.9,276
2022-10-28T02:00,15.5,96,0.00,0.00,1,10.8,296
2022-10-28T03:00,15.0,97,0.00,0.00,1,12.9,293
2022-10-28T04:00,15.1,96,0.00,0.00,1,15.7,302
2022-10-28T05:00,15.4,95,0.00,0.00,1,19.7,291
2022-10-28T06:00,16.0,93,0.00,0.00,1,19.2,276
2022-10-28T07:00,16.3,85,0.30,0.00,51,20.8,256
2022-10-28T08:00,16.6,83,0.50,0.00,53,21.9,240
2022-10-28T09:00,17.0,83,0.00,0.00,1,22.3,232
2022-10-28T10:00,17.2,80,0.00,0.00,2,18.8,225
2022-10-28T11:00,17.0,73,0.00,0.00,1,21.3,214
2022-10-28T12:00,17.3,66,0.00,0.00,2,19.7,211
2022-10-28T13:00,17.0,64,0.00,0.00,3,17.1,208
2022-10-28T14:00,16.7,65,0.00,0.00,1,13.8,213
2022-10-28T15:00,16.3,67,0.00,0.00,1,10.7,237
2022-10-28T16:00,15.5,71,0.00,0.00,3,13.4,243
2022-10-28T17:00,14.3,77,0.00,0.00,1,13.0,256
2022-10-28T18:00,13.4,83,0.00,0.00,1,13.6,248
2022-10-28T19:00,12.8,95,0.00,0.00,1,12.1,243
2022-10-28T20:00,12.7,96,0.00,0.00,1,11.6,244
2022-10-28T21:00,12.7,97,0.00,0.00,1,9.2,239
2022-10-28T22:00,12.4,98,0.00,0.00,3,9.9,251
2022-10-28T23:00,12.1,98,0.00,0.00,3,8.8,282
2022-10-29T00:00,11.8,98,0.10,0.00,51,8.0,280
2022-10-29T01:00,11.5,98,0.90,0.00,53,12.6,323
2022-10-29T02:00,11.1,99,0.30,0.00,51,14.5,318
2022-10-29T03:00,11.2,99,0.70,0.00,53,14.3,311
2022-10-29T04:00,11.7,98,0.50,0.00,53,14.0,334
2022-10-29T05:00,12.0,98,1.60,0.00,61,17.3,337
2022-10-29T06:00,12.5,97,0.70,0.00,53,17.9,326
2022-10-29T07:00,15.4,95,0.10,0.00,51,16.5,314
2022-10-29T08:00,16.7,92,0.00,0.00,3,14.7,292
2022-10-29T09:00,17.6,89,0.00,0.00,2,15.6,278
2022-10-29T10:00,18.1,87,0.00,0.00,2,15.0,280
2022-10-29T11:00,19.2,82,0.00,0.00,1,14.8,276
2022-10-29T12:00,20.0,78,0.00,0.00,1,14.2,286
2022-10-29T13:00,20.7,74,0.00,0.00,1,12.3,285
2022-10-29T14:00,20.8,73,0.00,0.00,1,10.9,287
2022-10-29T15:00,20.4,76,0.00,0.00,1,14.2,277
2022-10-29T16:00,19.4,79,0.00,0.00,3,19.1,258
2022-10-29T17:00,17.8,85,0.00,0.00,1,17.8,234
2022-10-29T18:00,16.7,89,0.00,0.00,1,11.6,248
2022-10-29T19:00,16.4,90,0.00,0.00,0,13.9,249
2022-10-29T20:00,16.1,91,0.10,0.00,51,14.5,243
2022-10-29T21:00,16.1,91,0.00,0.00,1,13.6,253
2022-10-29T22:00,15.7,90,0.00,0.00,1,12.9,243
2022-10-29T23:00,15.1,90,0.00,0.00,1,13.5,241
2022-10-30T00:00,14.5,90,0.00,0.00,0,10.7,237
2022-10-30T01:00,14.1,89,0.00,0.00,0,12.8,254
2022-10-30T02:00,13.5,89,0.00,0.00,0,12.3,255
2022-10-30T03:00,12.9,90,0.00,0.00,1,12.0,261
2022-10-30T04:00,12.7,89,0.00,0.00,1,13.4,262
2022-10-30T05:00,12.9,88,0.20,0.00,51,14.3,260
2022-10-30T06:00,13.3,86,0.00,0.00,2,14.5,256
2022-10-30T07:00,13.4,87,0.90,0.00,53,13.5,261
2022-10-30T08:00,13.5,90,0.40,0.00,51,15.3,262
2022-10-30T09:00,14.2,92,0.60,0.00,53,19.7,262
2022-10-30T10:00,14.4,92,0.80,0.00,53,19.1,267
2022-10-30T11:00,14.5,93,0.60,0.00,53,21.1,261
2022-10-30T12:00,15.1,90,0.80,0.00,53,18.8,265
2022-10-30T13:00,14.6,87,0.90,0.00,53,23.2,254
2022-10-30T14:00,15.0,87,0.00,0.00,1,20.2,251
2022-10-30T15:00,15.3,84,0.00,0.00,0,18.9,252
2022-10-30T16:00,14.9,83,0.00,0.00,1,20.2,248
2022-10-30T17:00,14.1,86,0.00,0.00,1,19.0,243
2022-10-30T18:00,13.9,87,0.00,0.00,1,16.7,245
2022-10-30T19:00,13.7,90,0.00,0.00,1,15.6,247
2022-10-30T20:00,13.6,89,0.00,0.00,1,15.2,248
2022-10-30T21:00,13.5,89,0.00,0.00,1,16.1,246
2022-10-30T22:00,13.4,88,0.00,0.00,1,17.6,244
2022-10-30T23:00,12.9,90,0.00,0.00,1,14.3,252
2022-10-31T00:00,12.5,92,0.00,0.00,2,14.8,252
2022-10-31T01:00,12.2,93,0.00,0.00,2,13.8,255
2022-10-31T02:00,12.1,94,0.00,0.00,2,13.0,264
2022-10-31T03:00,12.0,94,0.00,0.00,1,12.3,265
2022-10-31T04:00,11.8,95,0.00,0.00,1,12.3,265
2022-10-31T05:00,11.6,96,0.00,0.00,0,12.6,273
2022-10-31T06:00,11.3,97,0.00,0.00,1,11.6,275
2022-10-31T07:00,11.6,98,0.00,0.00,2,11.7,281
2022-10-31T08:00,12.3,97,0.00,0.00,2,12.5,282
2022-10-31T09:00,13.9,91,0.00,0.00,2,17.1,278
2022-10-31T10:00,14.7,85,0.00,0.00,2,18.7,289
2022-10-31T11:00,15.3,79,0.00,0.00,2,15.5,298
2022-10-31T12:00,15.8,75,0.00,0.00,2,15.6,310
2022-10-31T13:00,15.9,75,0.10,0.00,51,14.7,298
2022-10-31T14:00,15.6,79,0.30,0.00,51,13.0,336
2022-10-31T15:00,15.5,80,0.00,0.00,3,13.8,351
2022-10-31T16:00,15.0,81,0.00,0.00,3,15.8,348
2022-10-31T17:00,14.7,83,0.00,0.00,3,17.5,341
2022-10-31T18:00,14.6,87,0.30,0.00,51,17.0,328
2022-10-31T19:00,14.5,90,0.70,0.00,53,16.5,306
2022-10-31T20:00,14.7,90,0.50,0.00,53,16.9,308
2022-10-31T21:00,14.5,91,0.00,0.00,3,23.2,289
2022-10-31T22:00,14.5,92,0.10,0.00,51,23.2,286
2022-10-31T23:00,14.2,92,0.70,0.00,53,28.3,255
2022-11-01T00:00,13.4,89,0.10,0.00,51,31.2,253
2022-11-01T01:00,12.3,88,0.00,0.00,3,33.1,248
2022-11-01T02:00,12.3,88,0.20,0.00,51,38.0,235
2022-11-01T03:00,11.8,84,0.80,0.00,53,42.2,220
2022-11-01T04:00,11.5,76,0.30,0.00,51,38.9,211
2022-11-01T05:00,12.0,75,0.00,0.00,0,32.9,215
2022-11-01T06:00,12.2,78,0.00,0.00,2,28.3,221
2022-11-01T07:00,12.3,86,1.10,0.00,53,28.2,231
2022-11-01T08:00,13.1,88,0.60,0.00,53,30.9,236
2022-11-01T09:00,13.3,87,0.20,0.00,51,36.3,238
2022-11-01T10:00,13.3,89,0.20,0.00,51,30.1,236
2022-11-01T11:00,14.2,84,0.10,0.00,51,28.1,237
2022-11-01T12:00,14.5,77,0.20,0.00,51,26.7,235
2022-11-01T13:00,13.6,79,0.40,0.00,51,29.2,232
2022-11-01T14:00,13.4,81,0.10,0.00,51,29.0,224
2022-11-01T15:00,13.4,74,0.00,0.00,2,27.7,231
2022-11-01T16:00,13.1,68,0.00,0.00,2,28.9,231
2022-11-01T17:00,12.3,70,0.00,0.00,1,27.1,234
2022-11-01T18:00,11.6,72,0.00,0.00,2,26.1,235
2022-11-01T19:00,12.0,66,0.00,0.00,2,26.8,237
2022-11-01T20:00,11.6,65,0.00,0.00,2,26.5,236
2022-11-01T21:00,11.2,66,0.00,0.00,2,26.4,231
2022-11-01T22:00,11.0,70,0.00,0.00,1,24.7,228
2022-11-01T23:00,10.8,74,0.00,0.00,1,25.1,219
2022-11-02T00:00,10.7,72,0.00,0.00,1,28.5,206
2022-11-02T01:00,10.3,69,0.00,0.00,0,28.6,197
2022-11-02T02:00,10.0,68,0.00,0.00,0,26.9,200
2022-11-02T03:00,9.7,71,0.00,0.00,1,25.7,202
2022-11-02T04:00,9.3,73,0.00,0.00,0,21.9,203
2022-11-02T05:00,9.1,74,0.00,0.00,0,19.4,211
2022-11-02T06:00,8.8,76,0.00,0.00,0,21.0,219
2022-11-02T07:00,8.7,73,0.00,0.00,0,17.6,227
2022-11-02T08:00,9.2,76,0.00,0.00,1,16.8,235
2022-11-02T09:00,11.1,75,0.00,0.00,0,17.6,235
2022-11-02T10:00,12.9,72,0.00,0.00,2,20.4,253
2022-11-02T11:00,13.8,69,0.00,0.00,3,27.9,243
2022-11-02T12:00,14.6,64,0.00,0.00,2,27.5,256
2022-11-02T13:00,14.3,69,0.00,0.00,3,32.0,249
2022-11-02T14:00,14.3,70,0.00,0.00,3,32.0,255
2022-11-02T15:00,14.1,70,0.00,0.00,3,31.9,254
2022-11-02T16:00,13.8,71,0.00,0.00,3,31.7,255
2022-11-02T17:00,13.8,70,0.00,0.00,2,31.8,254
2022-11-02T18:00,13.8,70,0.10,0.00,51,33.5,249
2022-11-02T19:00,13.9,79,0.20,0.00,51,33.0,248
2022-11-02T20:00,13.6,83,1.10,0.00,53,32.4,249
2022-11-02T21:00,13.3,89,1.00,0.00,53,33.4,241
2022-11-02T22:00,13.4,90,0.60,0.00,53,28.4,234
2022-11-02T23:00,13.3,91,0.60,0.00,53,26.4,235
2022-11-03T00:00,13.0,93,1.10,0.00,53,23.3,231
2022-11-03T01:00,12.8,92,0.80,0.00,53,18.5,246
2022-11-03T02:00,12.6,92,1.80,0.00,61,17.9,248
2022-11-03T03:00,12.4,93,2.20,0.00,61,15.9,257
2022-11-03T04:00,12.2,91,2.00,0.00,61,12.2,256
2022-11-03T05:00,11.8,92,1.90,0.00,61,15.2,239
2022-11-03T06:00,11.7,93,2.20,0.00,61,17.0,216
2022-11-03T07:00,11.8,91,2.40,0.00,61,13.4,186
2022-11-03T08:00,11.2,91,1.40,0.00,61,7.3,169
2022-11-03T09:00,10.9,93,1.30,0.00,61,4.0,153
2022-11-03T10:00,11.0,87,0.90,0.00,53,1.1,162
2022-11-03T11:00,11.0,87,0.40,0.00,51,2.4,117
2022-11-03T12:00,11.1,86,0.20,0.00,51,4.7,180
2022-11-03T13:00,11.2,85,0.10,0.00,51,7.9,183
2022-11-03T14:00,11.4,82,0.00,0.00,3,13.7,175
2022-11-03T15:00,11.3,80,0.00,0.00,3,11.3,189
2022-11-03T16:00,10.9,79,0.00,0.00,1,6.7,216
2022-11-03T17:00,9.9,83,0.00,0.00,0,8.9,238
2022-11-03T18:00,8.9,87,0.00,0.00,0,9.0,254
2022-11-03T19:00,7.2,96,0.10,0.00,51,7.9,270
2022-11-03T20:00,6.9,94,0.80,0.00,53,7.1,294
2022-11-03T21:00,6.8,94,0.30,0.00,51,7.9,321
2022-11-03T22:00,6.6,94,0.00,0.00,2,6.3,347
2022-11-03T23:00,6.1,95,0.00,0.00,3,7.4,346
2022-11-04T00:00,6.2,96,0.10,0.00,51,10.7,33
2022-11-04T01:00,6.7,95,0.10,0.00,51,14.3,41
2022-11-04T02:00,7.3,95,0.10,0.00,51,14.5,46
2022-11-04T03:00,7.7,94,0.10,0.00,51,14.5,63
2022-11-04T04:00,7.6,94,0.00,0.00,2,15.3,81
2022-11-04T05:00,7.4,95,0.00,0.00,1,14.8,90
2022-11-04T06:00,6.9,96,0.00,0.00,0,16.1,106
2022-11-04T07:00,6.4,96,0.00,0.00,0,17.2,116
2022-11-04T08:00,6.6,95,0.00,0.00,0,16.7,115
2022-11-04T09:00,7.5,91,0.00,0.00,0,14.7,121
2022-11-04T10:00,8.6,85,0.00,0.00,0,14.0,125
2022-11-04T11:00,9.7,80,0.00,0.00,0,14.5,134
2022-11-04T12:00,10.7,74,0.00,0.00,0,14.5,138
2022-11-04T13:00,11.4,69,0.00,0.00,0,15.8,139
2022-11-04T14:00,11.7,64,0.00,0.00,1,15.3,141
2022-11-04T15:00,11.5,66,0.00,0.00,0,12.9,150
2022-11-04T16:00,10.7,70,0.00,0.00,1,10.5,164
2022-11-04T17:00,9.3,77,0.00,0.00,1,10.4,178
2022-11-04T18:00,8.7,81,0.00,0.00,1,10.8,180
2022-11-04T19:00,8.5,85,0.00,0.00,1,9.7,182
2022-11-04T20:00,7.6,90,0.00,0.00,1,9.4,182
2022-11-04T21:00,7.0,91,0.00,0.00,1,10.8,184
2022-11-04T22:00,6.5,93,0.00,0.00,0,11.6,173
2022-11-04T23:00,6.2,93,0.00,0.00,0,10.1,180
2022-11-05T00:00,5.7,93,0.00,0.00,0,9.3,193
2022-11-05T01:00,5.4,94,0.00,0.00,0,9.2,206
